event_time,date,time,symbol,direction,option_symbol,entry_time,entry_premium,current_premium,pnl_pct,pnl_rs,lot_size,sl_premium,t1_premium,t2_premium,event_type,hold_minutes,notes
2026-05-29 12:00,2026-05-29,12:00,HDFCBANK,PUT,HDFCBANK26JUN760PE,2026-05-27 09:15,24.3,23.4,-3.7,-495.0,550,15.8,36.5,43.7,UPDATE,3045,OPEN (-3.7%)
2026-05-29 12:00,2026-05-29,12:00,TCS,PUT,TCS26JUN2280PE,2026-05-27 09:15,62.05,47.35,-23.7,-2572.0,175,40.3,93.1,111.7,UPDATE,3045,OPEN (-23.7%)
2026-05-29 12:00,2026-05-29,12:00,HCLTECH,PUT,HCLTECH26JUN1170PE,2026-05-27 09:15,40.25,28.05,-30.3,-4270.0,350,26.2,60.4,72.5,UPDATE,3045,OPEN (-30.3%)
2026-05-29 12:00,2026-05-29,12:00,INDUSINDBK,CALL,INDUSINDBK26JUN930CE,2026-05-28 09:15,32.05,29.9,-6.7,-1505.0,700,20.8,48.1,57.7,UPDATE,1605,OPEN (-6.7%)
2026-05-29 12:00,2026-05-29,12:00,MOTHERSON,CALL,MOTHERSON26JUN142CE,2026-05-28 09:15,5.76,6.24,8.3,2952.0,6150,3.7,8.6,10.4,UPDATE,1605,OPEN (+8.3%)
2026-05-29 12:00,2026-05-29,12:00,MANKIND,CALL,MANKIND26JUN2420CE,2026-05-28 09:15,94.8,96.25,1.5,326.0,225,61.6,142.2,170.6,UPDATE,1605,OPEN (+1.5%)
2026-05-29 12:00,2026-05-29,12:00,HDFCBANK,PUT,HDFCBANK26JUN760PE,2026-05-28 09:15,24.15,23.5,-2.7,-357.0,550,15.7,36.2,43.5,UPDATE,1605,OPEN (-2.7%)
2026-05-29 12:00,2026-05-29,12:00,TCS,PUT,TCS26JUN2280PE,2026-05-28 09:15,63.05,47.3,-25.0,-2756.0,175,41.0,94.6,113.5,UPDATE,1605,OPEN (-25.0%)
2026-05-29 12:00,2026-05-29,12:00,HCLTECH,PUT,HCLTECH26JUN1170PE,2026-05-28 09:15,40.2,28.05,-30.2,-4253.0,350,26.1,60.3,72.4,UPDATE,1605,OPEN (-30.2%)
2026-05-29 12:00,2026-05-29,12:00,MUTHOOTFIN,PUT,MUTHOOTFIN26JUN3350PE,2026-05-29 09:15,116.85,117.4,0.5,151.0,275,76.0,175.3,210.3,UPDATE,165,OPEN (+0.5%)
2026-05-29 12:00,2026-05-29,12:00,MAXHEALTH,PUT,MAXHEALTH26JUN1000PE,2026-05-29 09:15,31.2,41.5,33.0,5408.0,525,20.3,46.8,56.2,UPDATE,165,OPEN (+33.0%)
2026-05-29 12:00,2026-05-29,12:00,HINDUNILVR,PUT,HINDUNILVR26JUN2180PE,2026-05-29 09:15,44.75,54.5,21.8,2925.0,300,29.1,67.1,80.5,UPDATE,165,OPEN (+21.8%)
2026-05-29 12:00,2026-05-29,12:00,NESTLEIND,CALL,NESTLEIND26JUN1420CE,2026-05-29 09:15,42.3,44.05,4.1,875.0,500,27.5,63.4,76.1,UPDATE,165,OPEN (+4.1%)
2026-05-29 12:00,2026-05-29,12:00,HAVELLS,PUT,HAVELLS26JUN1210PE,2026-05-29 09:15,30.9,32.0,3.6,550.0,500,20.1,46.3,55.6,UPDATE,165,OPEN (+3.6%)
2026-05-29 12:00,2026-05-29,12:00,CONCOR,PUT,CONCOR26JUN475PE,2026-05-29 09:15,15.1,14.0,-7.3,-1375.0,1250,9.8,22.6,27.2,UPDATE,165,OPEN (-7.3%)
2026-05-29 12:00,2026-05-29,12:00,TITAN,PUT,TITAN26JUN4150PE,2026-05-29 09:15,90.05,86.45,-4.0,-630.0,175,58.5,135.1,162.1,UPDATE,165,OPEN (-4.0%)
2026-05-29 12:00,2026-05-29,12:00,DMART,PUT,DMART26JUN4150PE,2026-05-29 09:15,103.05,103.0,-0.0,-7.0,150,67.0,154.6,185.5,UPDATE,165,OPEN (-0.0%)
2026-05-29 12:00,2026-05-29,12:00,BAJAJFINSV,CALL,BAJAJFINSV26JUN1800CE,2026-05-29 09:15,55.85,54.0,-3.3,-463.0,250,36.3,83.8,100.5,UPDATE,165,OPEN (-3.3%)
