Symbol,Name,TopPick_Rank,Passed,Score,Grade,Price,MCap_Cr,PE,PEG,ROE_%,ROCE_%,OPM_%,DebtEquity,PromoterHold_%,Pledge_%,SalesGr3Y_%,ProfitGr3Y_%,FCF_Cr,SL,Target_1Y,Target_3Y,Target_5Y,52W_High,52W_Low,Dist_52H_%,Range_Pos_%,Tech_Signal,Momentum,Entry_Quality,FailReasons
KPRMILL,K P R Mill Ltd,,False,8,FAIL,966.0,33036.0,38.1,18.14,16.2,20.2,,0.1,67.52,,2.4,2.1,40.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:16.2(need >20.0) | SalesG3Y%:2.4(need >12.0) | ProfG3Y%:2.1(need >12.0)
KPIL,Kalpataru Projects Internation,,False,8,FAIL,1305.0,22286.0,22.0,0.66,14.2,16.6,,0.46,33.58,,18.4,33.3,1534.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:14.2(need >20.0) | ROCE%:16.6(need >20.0) | Prom%:33.58(need >40.0)
KAYNES,Kaynes Technology India Ltd,,False,8,FAIL,3134.0,21006.0,57.4,1.02,9.64,13.2,,0.19,53.46,,47.7,56.5,-1517.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:9.64(need >20.0) | ROCE%:13.2(need >20.0) | FCF:-1517.0(need>0)
KIRLOSENG,Kirloskar Oil Engines Ltd,,False,8,FAIL,1928.0,28027.0,47.2,2.46,17.7,14.7,,1.48,41.08,,15.3,19.2,611.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:17.7(need >20.0) | ROCE%:14.7(need >20.0) | D/E:1.48(need <0.75)
THELEELA,Leela Palaces Hotels & Resorts,,False,8,FAIL,413.0,13806.0,33.8,,8.2,8.72,,0.28,75.91,,21.1,,140.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:8.2(need >20.0) | ROCE%:8.72(need >20.0) | ProfG3Y%:N/A
MANKIND,Mankind Pharma Ltd,,False,8,FAIL,2376.0,98091.0,48.8,3.51,13.1,13.5,,0.39,72.66,,17.7,13.9,2925.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:13.1(need >20.0) | ROCE%:13.5(need >20.0)
MARUTI,Maruti Suzuki India Ltd,,False,8,FAIL,13127.0,412716.0,28.1,1.31,14.4,19.0,,0.0,58.53,,16.0,21.4,4366.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:14.4(need >20.0) | ROCE%:19.0(need >20.0) | MCap:412716.0(₹200-100000cr)
MUTHOOTFIN,Muthoot Finance Ltd,,False,8,FAIL,3343.0,134207.0,12.7,0.3,30.9,15.8,,3.88,73.35,,37.9,42.4,-44935.0,,,,,,,,,N/A,N/A,❌ AVOID,ROCE%:15.8(need >20.0) | D/E:3.88(need <0.75) | FCF:-44935.0(need>0) | MCap:134207.0(₹200-100000cr)
NATCOPHARM,Natco Pharma Ltd,,False,8,FAIL,1016.0,18196.0,12.8,0.5,16.9,17.1,,0.08,49.41,,14.6,25.6,0.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:16.9(need >20.0) | ROCE%:17.1(need >20.0) | FCF:0(need>0)
OBEROIRLTY,Oberoi Realty Ltd,,False,8,FAIL,1707.0,62071.0,24.6,2.56,15.0,17.8,,0.16,67.71,,12.7,9.6,917.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:15.0(need >20.0) | ROCE%:17.8(need >20.0) | ProfG3Y%:9.6(need >12.0)
PGEL,PG Electroplast Ltd,,False,8,FAIL,483.0,13781.0,70.1,1.9,6.69,10.3,,0.2,43.41,,34.8,36.8,0.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:6.69(need >20.0) | ROCE%:10.3(need >20.0) | FCF:0(need>0)
PFIZER,Pfizer Ltd,,False,8,FAIL,4598.0,21037.0,137.0,,19.8,27.2,,0.0,63.92,,,,159.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:19.8(need >20.0) | SalesG3Y%:N/A | ProfG3Y%:N/A
PFC,Power Finance Corporation Ltd,,False,8,FAIL,429.0,141442.0,5.46,0.33,20.7,9.71,,7.62,55.99,,14.1,16.7,-7945.0,,,,,,,,,N/A,N/A,❌ AVOID,ROCE%:9.71(need >20.0) | D/E:7.62(need <0.75) | FCF:-7945.0(need>0) | MCap:141442.0(₹200-100000cr)
PNB,Punjab National Bank,,False,8,FAIL,106.0,121883.0,6.63,0.09,13.0,5.61,,0.72,70.08,,14.6,76.5,25026.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:13.0(need >20.0) | ROCE%:5.61(need >20.0) | MCap:121883.0(₹200-100000cr)
RAILTEL,Railtel Corporation of India L,,False,8,FAIL,315.0,10119.0,54.0,3.65,12.0,16.2,,0.03,72.84,,17.3,14.8,80.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:12.0(need >20.0) | ROCE%:16.2(need >20.0)
SAILIFE,Sai Life Sciences Ltd,,False,8,FAIL,1160.0,24605.0,69.3,0.31,15.4,19.6,,0.12,34.61,,21.7,226.8,114.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:15.4(need >20.0) | ROCE%:19.6(need >20.0) | Prom%:34.61(need >40.0)
MOTHERSON,Samvardhana Motherson Internat,,False,8,FAIL,146.0,153820.0,37.2,1.07,10.9,13.1,,0.47,48.6,,17.0,34.7,5160.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:10.9(need >20.0) | ROCE%:13.1(need >20.0) | MCap:153820.0(₹200-100000cr)
SARDAEN,Sarda Energy & Minerals Ltd,,False,8,FAIL,512.0,18040.0,16.4,0.73,16.1,17.4,,0.36,73.16,,10.5,22.5,569.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:16.1(need >20.0) | ROCE%:17.4(need >20.0) | SalesG3Y%:10.5(need >12.0)
SCI,Shipping Corporation of India ,,False,8,FAIL,292.0,13615.0,10.1,0.64,15.5,14.3,,0.29,63.75,,-0.1,15.9,485.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:15.5(need >20.0) | ROCE%:14.3(need >20.0) | SalesG3Y%:-0.1(need >12.0)
SOBHA,Sobha Ltd,,False,8,FAIL,1418.0,15163.0,78.4,3.42,4.17,6.9,,0.22,52.88,,16.2,22.9,333.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:4.17(need >20.0) | ROCE%:6.9(need >20.0)
SAIL,Steel Authority of India Ltd,,False,8,FAIL,204.0,84416.0,22.0,1.4,6.43,7.79,,0.53,65.0,,2.0,15.7,11140.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:6.43(need >20.0) | ROCE%:7.79(need >20.0) | SalesG3Y%:2.0(need >12.0)
SUPREMEIND,Supreme Industries Ltd,,False,8,FAIL,3549.0,45082.0,47.3,14.33,16.1,21.2,,0.01,48.96,,6.8,3.3,211.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:16.1(need >20.0) | SalesG3Y%:6.8(need >12.0) | ProfG3Y%:3.3(need >12.0)
SWANCORP,Swan Corp Ltd,,False,8,FAIL,329.0,10322.0,37.6,0.54,3.68,3.87,,0.28,53.96,,44.9,70.2,0.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:3.68(need >20.0) | ROCE%:3.87(need >20.0) | FCF:0(need>0)
TVSMOTOR,TVS Motor Company Ltd,,False,8,FAIL,3356.0,159425.0,52.3,1.52,33.8,17.4,,3.43,50.27,,20.6,34.5,-1097.0,,,,,,,,,N/A,N/A,❌ AVOID,ROCE%:17.4(need >20.0) | D/E:3.43(need <0.75) | FCF:-1097.0(need>0) | MCap:159425.0(₹200-100000cr)
TATACOMM,Tata Communications Ltd,,False,8,FAIL,1965.0,56002.0,50.9,,34.0,14.7,,3.55,58.86,,11.6,-17.9,3019.0,,,,,,,,,N/A,N/A,❌ AVOID,ROCE%:14.7(need >20.0) | SalesG3Y%:11.6(need >12.0) | ProfG3Y%:-17.9(need >12.0) | D/E:3.55(need <0.75)
TATAINVEST,Tata Investment Corporation Lt,,False,8,FAIL,690.0,34918.0,80.5,4.05,1.44,1.57,,0.0,73.38,,12.7,19.9,131.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:1.44(need >20.0) | ROCE%:1.57(need >20.0)
TMCV,Tata Motors Ltd,,False,8,FAIL,380.0,139744.0,25.3,,43.4,,,0.44,42.56,,,,11530.0,,,,,,,,,N/A,N/A,❌ AVOID,ROCE%:N/A | SalesG3Y%:N/A | ProfG3Y%:N/A | MCap:139744.0(₹200-100000cr)
TATATECH,Tata Technologies Ltd,,False,8,FAIL,705.0,28639.0,46.7,,16.3,20.9,,0.24,55.18,,7.6,-4.3,-95.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:16.3(need >20.0) | SalesG3Y%:7.6(need >12.0) | ProfG3Y%:-4.3(need >12.0) | FCF:-95.0(need>0)
RAMCOCEM,The Ramco Cements Ltd,,False,8,FAIL,871.0,20586.0,79.4,2.61,3.34,6.12,,0.48,42.55,,3.4,30.4,1273.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:3.34(need >20.0) | ROCE%:6.12(need >20.0) | SalesG3Y%:3.4(need >12.0)
UCOBANK,UCO Bank,,False,8,FAIL,25.2,31612.0,12.8,0.32,8.5,5.76,,0.93,90.95,,18.7,40.2,1233.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:8.5(need >20.0) | ROCE%:5.76(need >20.0) | D/E:0.93(need <0.75)
USHAMART,Usha Martin Ltd,,False,8,FAIL,506.0,15421.0,30.6,3.09,16.6,20.2,,0.07,40.52,,4.1,9.9,288.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:16.6(need >20.0) | SalesG3Y%:4.1(need >12.0) | ProfG3Y%:9.9(need >12.0)
ACC,ACC Ltd,,False,7,FAIL,1399.0,26277.0,12.5,0.37,10.8,11.2,,0.02,56.69,,5.3,34.2,-91.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:10.8(need >20.0) | ROCE%:11.2(need >20.0) | SalesG3Y%:5.3(need >12.0) | FCF:-91.0(need>0)
ACMESOLAR,ACME Solar Holdings Ltd,,False,7,FAIL,310.0,18791.0,37.8,0.38,10.4,8.89,,3.93,83.29,,16.0,100.3,-6068.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:10.4(need >20.0) | ROCE%:8.89(need >20.0) | D/E:3.93(need <0.75) | FCF:-6068.0(need>0)
AUBANK,AU Small Finance Bank Ltd,,False,7,FAIL,985.0,73710.0,216.0,2.25,22.3,12.4,,3.56,22.76,,28.9,96.1,-916.0,,,,,,,,,N/A,N/A,❌ AVOID,ROCE%:12.4(need >20.0) | D/E:3.56(need <0.75) | Prom%:22.76(need >40.0) | FCF:-916.0(need>0)
AADHARHFC,Aadhar Housing Finance Ltd,,False,7,FAIL,477.0,20827.0,18.8,0.72,15.9,11.4,,2.49,64.9,,21.6,26.2,-2499.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:15.9(need >20.0) | ROCE%:11.4(need >20.0) | D/E:2.49(need <0.75) | FCF:-2499.0(need>0)
AAVAS,AAVAS Financiers Ltd,,False,7,FAIL,1343.0,10649.0,21.7,1.12,13.9,9.91,,3.29,48.88,,22.3,19.3,-2635.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:13.9(need >20.0) | ROCE%:9.91(need >20.0) | D/E:3.29(need <0.75) | FCF:-2635.0(need>0)
AEGISLOG,Aegis Logistics Ltd,,False,7,FAIL,748.0,26271.0,29.2,0.99,16.8,13.6,,0.69,58.1,,-1.1,29.4,0.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:16.8(need >20.0) | ROCE%:13.6(need >20.0) | SalesG3Y%:-1.1(need >12.0) | FCF:0(need>0)
ASTERDM,Aster DM Healthcare Ltd,,False,7,FAIL,728.0,37737.0,92.5,,10.7,11.4,,0.49,40.39,,15.7,-3.5,368.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:10.7(need >20.0) | ROCE%:11.4(need >20.0) | ProfG3Y%:-3.5(need >12.0)
ATUL,Atul Ltd,,False,7,FAIL,6856.0,20184.0,29.8,2.76,11.5,14.9,,0.03,45.22,,4.9,10.8,128.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:11.5(need >20.0) | ROCE%:14.9(need >20.0) | SalesG3Y%:4.9(need >12.0) | ProfG3Y%:10.8(need >12.0)
AIIL,Authum Investment & Infrastruc,,False,7,FAIL,479.0,40657.0,21.0,,13.1,13.7,,0.23,68.81,,69.2,-23.5,0.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:13.1(need >20.0) | ROCE%:13.7(need >20.0) | ProfG3Y%:-23.5(need >12.0) | FCF:0(need>0)
BHARATFORG,Bharat Forge Ltd,,False,7,FAIL,1957.0,93572.0,79.3,2.74,12.5,13.1,,0.76,44.07,,9.2,28.9,454.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:12.5(need >20.0) | ROCE%:13.1(need >20.0) | SalesG3Y%:9.2(need >12.0) | D/E:0.76(need <0.75)
BHEL,Bharat Heavy Electricals Ltd,,False,7,FAIL,417.0,145115.0,90.7,2.61,6.29,8.51,,0.31,58.17,,13.1,34.7,2802.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:6.29(need >20.0) | ROCE%:8.51(need >20.0) | MCap:145115.0(₹200-100000cr)
BLUEDART,Blue Dart Express Ltd,,False,7,FAIL,4742.0,11252.0,40.1,,16.8,16.6,,0.64,75.0,,5.9,-12.7,495.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:16.8(need >20.0) | ROCE%:16.6(need >20.0) | SalesG3Y%:5.9(need >12.0) | ProfG3Y%:-12.7(need >12.0)
BLUESTARCO,Blue Star Ltd,,False,7,FAIL,1589.0,32672.0,58.7,6.18,17.1,21.2,,0.24,36.48,,15.8,9.5,-205.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:17.1(need >20.0) | ProfG3Y%:9.5(need >12.0) | Prom%:36.48(need >40.0) | FCF:-205.0(need>0)
BRIGADE,Brigade Enterprises Ltd,,False,7,FAIL,652.0,15958.0,24.5,0.51,10.4,10.5,,0.93,41.11,,18.3,48.4,-1573.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:10.4(need >20.0) | ROCE%:10.5(need >20.0) | D/E:0.93(need <0.75) | FCF:-1573.0(need>0)
CCL,CCL Products (India) Ltd,,False,7,FAIL,1054.0,14071.0,36.3,3.3,18.0,15.8,,0.56,46.11,,29.1,11.0,788.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:18.0(need >20.0) | ROCE%:15.8(need >20.0) | ProfG3Y%:11.0(need >12.0)
CIEINDIA,CIE Automotive India Ltd,,False,7,FAIL,446.0,16937.0,19.6,,11.8,14.7,,0.06,65.7,,1.6,-8.2,456.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:11.8(need >20.0) | ROCE%:14.7(need >20.0) | SalesG3Y%:1.6(need >12.0) | ProfG3Y%:-8.2(need >12.0)
CANBK,Canara Bank,,False,7,FAIL,131.0,118644.0,6.02,0.37,17.7,6.51,,1.32,62.93,,13.7,16.4,5130.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:17.7(need >20.0) | ROCE%:6.51(need >20.0) | D/E:1.32(need <0.75) | MCap:118644.0(₹200-100000cr)
CGCL,Capri Global Capital Ltd,,False,7,FAIL,198.0,19085.0,20.1,0.3,16.5,11.7,,3.35,59.92,,47.8,66.7,-9816.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:16.5(need >20.0) | ROCE%:11.7(need >20.0) | D/E:3.35(need <0.75) | FCF:-9816.0(need>0)
CEATLTD,CEAT Ltd,,False,7,FAIL,3241.0,13110.0,17.5,0.31,15.9,18.7,,0.65,47.29,,11.5,56.5,-485.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:15.9(need >20.0) | ROCE%:18.7(need >20.0) | SalesG3Y%:11.5(need >12.0) | FCF:-485.0(need>0)
CHOLAHLDNG,Cholamandalam Financial Holdin,,False,7,FAIL,1582.0,29706.0,12.2,0.49,17.5,9.75,,13.61,46.38,,29.1,25.0,-32561.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:17.5(need >20.0) | ROCE%:9.75(need >20.0) | D/E:13.61(need <0.75) | FCF:-32561.0(need>0)
DEVYANI,Devyani International Ltd,,False,7,FAIL,115.0,14223.0,,,-1.67,4.66,,2.49,61.37,,23.2,,479.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:-1.67(need >20.0) | ROCE%:4.66(need >20.0) | ProfG3Y%:N/A | D/E:2.49(need <0.75)
EIDPARRY,EID Parry (India) Ltd,,False,7,FAIL,755.0,13441.0,19.4,,8.3,17.8,,0.4,41.45,,3.0,-8.9,1368.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:8.3(need >20.0) | ROCE%:17.8(need >20.0) | SalesG3Y%:3.0(need >12.0) | ProfG3Y%:-8.9(need >12.0)
FIVESTAR,Five-Star Business Finance Ltd,,False,7,FAIL,445.0,13140.0,83.9,0.68,16.0,17.0,,0.7,18.61,,104.2,123.8,-937.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:16.0(need >20.0) | ROCE%:17.0(need >20.0) | Prom%:18.61(need >40.0) | FCF:-937.0(need>0)
FORTIS,Fortis Healthcare Ltd,,False,7,FAIL,928.0,70094.0,66.2,3.5,11.3,13.5,,0.35,31.17,,13.2,18.9,63.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:11.3(need >20.0) | ROCE%:13.5(need >20.0) | Prom%:31.17(need >40.0)
GALLANTT,Gallantt Ispat Ltd.,,False,7,FAIL,669.0,16153.0,33.4,0.66,15.7,18.2,,0.17,70.0,,2.9,50.8,-25.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:15.7(need >20.0) | ROCE%:18.2(need >20.0) | SalesG3Y%:2.9(need >12.0) | FCF:-25.0(need>0)
GLAND,Gland Pharma Ltd,,False,7,FAIL,2250.0,37070.0,35.5,3.7,10.7,15.1,,0.03,51.83,,21.1,9.6,1169.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:10.7(need >20.0) | ROCE%:15.1(need >20.0) | ProfG3Y%:9.6(need >12.0)
MEDANTA,Global Health Ltd,,False,7,FAIL,1189.0,31968.0,57.4,2.97,15.2,17.1,,0.3,33.01,,17.6,19.3,-375.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:15.2(need >20.0) | ROCE%:17.1(need >20.0) | Prom%:33.01(need >40.0) | FCF:-375.0(need>0)
GPIL,Godawari Power & Ispat Ltd,,False,7,FAIL,288.0,19378.0,23.8,59.5,15.2,20.4,,0.08,63.34,,-2.2,0.4,-179.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:15.2(need >20.0) | SalesG3Y%:-2.2(need >12.0) | ProfG3Y%:0.4(need >12.0) | FCF:-179.0(need>0)
GODREJPROP,Godrej Properties Ltd,,False,7,FAIL,1763.0,53094.0,28.4,0.65,10.2,8.28,,0.83,51.66,,31.6,43.7,-1381.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:10.2(need >20.0) | ROCE%:8.28(need >20.0) | D/E:0.83(need <0.75) | FCF:-1381.0(need>0)
GMDCLTD,Gujarat Mineral Development Co,,False,7,FAIL,670.0,21306.0,37.9,,8.34,10.8,,0.04,74.0,,-8.8,-7.4,131.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:8.34(need >20.0) | ROCE%:10.8(need >20.0) | SalesG3Y%:-8.8(need >12.0) | ProfG3Y%:-7.4(need >12.0)
HDBFS,HDB Financial Services Ltd,,False,7,FAIL,666.0,55288.0,25.4,1.08,14.7,9.79,,5.52,74.12,,23.2,23.6,-12467.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:14.7(need >20.0) | ROCE%:9.79(need >20.0) | D/E:5.52(need <0.75) | FCF:-12467.0(need>0)
ICICIBANK,ICICI Bank Ltd,,False,7,FAIL,1256.0,900877.0,16.6,0.93,16.1,7.2,,0.61,,,17.3,17.8,54311.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:16.1(need >20.0) | ROCE%:7.2(need >20.0) | Prom%:N/A | MCap:900877.0(₹200-100000cr)
IREDA,Indian Renewable Energy Develo,,False,7,FAIL,133.0,37433.0,20.0,0.26,15.6,8.69,,5.65,71.76,,47.0,75.6,0.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:15.6(need >20.0) | ROCE%:8.69(need >20.0) | D/E:5.65(need <0.75) | FCF:0(need>0)
IGL,Indraprastha Gas Ltd,,False,7,FAIL,160.0,22466.0,14.5,,14.0,17.9,,0.01,45.0,,4.6,-2.0,725.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:14.0(need >20.0) | ROCE%:17.9(need >20.0) | SalesG3Y%:4.6(need >12.0) | ProfG3Y%:-2.0(need >12.0)
INDUSTOWER,Indus Towers Ltd,,False,7,FAIL,442.0,116620.0,16.3,0.31,19.8,19.5,,0.53,51.26,,4.6,51.9,5486.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:19.8(need >20.0) | ROCE%:19.5(need >20.0) | SalesG3Y%:4.6(need >12.0) | MCap:116620.0(₹200-100000cr)
INOXWIND,Inox Wind Ltd,,False,7,FAIL,93.0,16076.0,39.7,,7.09,10.5,,0.25,44.18,,81.7,-0.9,0.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:7.09(need >20.0) | ROCE%:10.5(need >20.0) | ProfG3Y%:-0.9(need >12.0) | FCF:0(need>0)
JBMA,JBM Auto Ltd,,False,7,FAIL,621.0,14697.0,65.4,2.74,15.6,14.8,,1.97,67.53,,16.4,23.9,-318.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:15.6(need >20.0) | ROCE%:14.8(need >20.0) | D/E:1.97(need <0.75) | FCF:-318.0(need>0)
JPPOWER,Jaiprakash Power Ventures Ltd,,False,7,FAIL,21.9,14989.0,33.3,0.33,3.6,6.97,,0.27,24.0,,-1.3,101.7,625.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:3.6(need >20.0) | ROCE%:6.97(need >20.0) | SalesG3Y%:-1.3(need >12.0) | Prom%:24.0(need >40.0)
JSL,Jindal Stainless Ltd,,False,7,FAIL,685.0,56481.0,17.4,1.14,17.8,19.3,,0.38,62.04,,6.4,15.2,-111.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:17.8(need >20.0) | ROCE%:19.3(need >20.0) | SalesG3Y%:6.4(need >12.0) | FCF:-111.0(need>0)
JUBLINGREA,Jubilant Ingrevia Ltd,,False,7,FAIL,646.0,10293.0,35.8,,9.51,11.4,,0.25,45.22,,-2.8,-3.4,248.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:9.51(need >20.0) | ROCE%:11.4(need >20.0) | SalesG3Y%:-2.8(need >12.0) | ProfG3Y%:-3.4(need >12.0)
LATENTVIEW,Latent View Analytics Ltd,,False,7,FAIL,323.0,6674.0,33.7,3.66,12.2,16.0,,0.02,65.1,,25.3,9.2,92.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:12.2(need >20.0) | ROCE%:16.0(need >20.0) | ProfG3Y%:9.2(need >12.0)
MRF,MRF Ltd,,False,7,FAIL,123420.0,52344.0,21.2,0.45,12.5,15.7,,0.15,27.77,,10.6,46.7,1054.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:12.5(need >20.0) | ROCE%:15.7(need >20.0) | SalesG3Y%:10.6(need >12.0) | Prom%:27.77(need >40.0)
M&M,Mahindra & Mahindra Ltd,,False,7,FAIL,3046.0,378729.0,21.4,1.2,20.8,15.4,,1.44,18.45,,17.9,17.9,-6050.0,,,,,,,,,N/A,N/A,❌ AVOID,ROCE%:15.4(need >20.0) | D/E:1.44(need <0.75) | Prom%:18.45(need >40.0) | FCF:-6050.0(need>0)
MINDACORP,Minda Corporation Ltd,,False,7,FAIL,624.0,14928.0,41.3,5.16,14.9,12.8,,0.56,64.84,,12.9,8.0,293.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:14.9(need >20.0) | ROCE%:12.8(need >20.0) | ProfG3Y%:8.0(need >12.0)
MOTILALOFS,Motilal Oswal Financial Servic,,False,7,FAIL,880.0,52950.0,28.3,1.09,15.6,12.6,,1.65,67.54,,30.9,26.0,-7029.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:15.6(need >20.0) | ROCE%:12.6(need >20.0) | D/E:1.65(need <0.75) | FCF:-7029.0(need>0)
MPHASIS,Mphasis Ltd,,False,7,FAIL,2271.0,43352.0,23.0,5.23,18.5,22.8,,0.24,30.55,,4.8,4.4,1317.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:18.5(need >20.0) | SalesG3Y%:4.8(need >12.0) | ProfG3Y%:4.4(need >12.0) | Prom%:30.55(need >40.0)
NH,Narayana Hrudayalaya Ltd,,False,7,FAIL,1894.0,38706.0,45.4,4.59,20.9,15.4,,1.29,63.27,,20.4,9.9,-2079.0,,,,,,,,,N/A,N/A,❌ AVOID,ROCE%:15.4(need >20.0) | ProfG3Y%:9.9(need >12.0) | D/E:1.29(need <0.75) | FCF:-2079.0(need>0)
NAVA,Nava Ltd,,False,7,FAIL,593.0,16771.0,21.3,,9.63,13.0,,0.25,50.11,,6.7,-5.3,298.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:9.63(need >20.0) | ROCE%:13.0(need >20.0) | SalesG3Y%:6.7(need >12.0) | ProfG3Y%:-5.3(need >12.0)
NUVOCO,Nuvoco Vistas Corporation Ltd,,False,7,FAIL,349.0,12452.0,31.9,0.17,4.05,7.07,,0.48,72.02,,2.3,182.3,-1015.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:4.05(need >20.0) | ROCE%:7.07(need >20.0) | SalesG3Y%:2.3(need >12.0) | FCF:-1015.0(need>0)
ONGC,Oil & Natural Gas Corpn Ltd,,False,7,FAIL,265.0,333881.0,8.01,0.53,11.7,14.2,,0.47,58.89,,1.6,15.0,55043.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:11.7(need >20.0) | ROCE%:14.2(need >20.0) | SalesG3Y%:1.6(need >12.0) | MCap:333881.0(₹200-100000cr)
OIL,Oil India Ltd,,False,7,FAIL,476.0,77451.0,11.7,,12.3,11.6,,0.65,56.66,,-2.0,-8.5,303.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:12.3(need >20.0) | ROCE%:11.6(need >20.0) | SalesG3Y%:-2.0(need >12.0) | ProfG3Y%:-8.5(need >12.0)
PCBL,PCBL Chemical Ltd,,False,7,FAIL,290.0,11405.0,53.1,,5.58,7.75,,1.25,53.38,,12.4,-23.5,901.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:5.58(need >20.0) | ROCE%:7.75(need >20.0) | ProfG3Y%:-23.5(need >12.0) | D/E:1.25(need <0.75)
PVRINOX,PVR Inox Ltd,,False,7,FAIL,963.0,9453.0,39.9,1.02,3.28,6.96,,0.92,27.53,,21.0,39.0,2131.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:3.28(need >20.0) | ROCE%:6.96(need >20.0) | D/E:0.92(need <0.75) | Prom%:27.53(need >40.0)
PARADEEP,Paradeep Phosphates Ltd,,False,7,FAIL,126.0,13077.0,12.8,0.26,18.9,17.1,,1.02,57.79,,17.8,48.5,-1570.0,,,,,,,,,N/A,N/A,❌ AVOID,ROE%:18.9(need >20.0) | ROCE%:17.1(need >20.0) | D/E:1.02(need <0.75) | FCF:-1570.0(need>0)
