timestamp,strike,type,open,high,low,close,volume,spot_ref,atm_distance,dte,session_block,body_pct,adx,rsi,ema9,ema21,ema_spread,ema9_gap,volume_ratio,ema9_high,ema9_low,fwd_3c,fwd_6c,fwd_9c,fwd_outcome
2026-05-11 12:15:00,23950,PE,105.95,115.1,104.9,112,1763515,23932.65,17.0,1,AFTERNOON,59.3,19.1,46.6,109.86,114.38,-4.52,2.14,1.0,114.69,105.7,47.7,50.7,43.25,LOSS
2026-05-11 12:18:00,23950,CE,108.7,115.95,108.3,109.4,1807000,23934.3,16.0,1,AFTERNOON,9.2,16.2,47.8,111.41,111.18,0.23,2.01,0.94,116.32,107.5,203.95,186.75,210.7,WIN
2026-05-11 12:18:00,23950,PE,111.45,111.85,104.3,111.25,1480245,23934.3,16.0,1,AFTERNOON,2.6,18.1,46.1,110.14,114.09,-3.96,1.11,0.83,114.12,105.42,50.7,55.2,44.85,LOSS
2026-05-11 12:21:00,23950,CE,109.4,118.25,107.8,118.05,1903330,23941.35,9.0,1,AFTERNOON,82.8,15.8,54.8,112.74,111.81,0.93,5.31,1.04,116.7,107.56,187,191.35,208.35,WIN
2026-05-11 12:21:00,23950,PE,111.25,112.7,102.15,102.4,1514045,23941.35,9.0,1,AFTERNOON,83.9,17.4,40.4,108.59,113.03,-4.44,6.19,0.94,113.84,104.76,56.95,52.55,45.35,LOSS
2026-05-11 12:24:00,23950,CE,118.05,121.2,114,116.05,2709330,23936.6,13.0,1,AFTERNOON,27.8,14.8,53.0,113.4,112.19,1.21,2.65,1.47,117.6,108.85,201.55,215.2,213.7,WIN
2026-05-11 12:24:00,23950,PE,102.4,106.35,100.7,104.8,1853150,23936.6,13.0,1,AFTERNOON,42.5,17.1,42.5,107.83,112.28,-4.45,3.03,1.22,112.34,103.95,50.7,43.25,43.55,LOSS
2026-05-11 12:27:00,23950,CE,116.05,117.4,108.7,108.7,1490125,23928.2,22.0,1,AFTERNOON,84.5,14.7,47.0,112.46,111.87,0.59,3.76,0.77,117.56,108.82,186.75,210.7,209.65,WIN
2026-05-11 12:27:00,23950,PE,104.8,112.05,103.75,112.05,1644110,23928.2,22.0,1,AFTERNOON,87.3,16.0,48.3,108.68,112.26,-3.59,3.37,1.06,112.28,103.91,55.2,44.85,45.3,LOSS
2026-05-11 12:30:00,23900,CE,135.05,137,123,125.1,3897010,23916.4,16.0,1,AFTERNOON,71.1,14.3,41.5,137.03,137.74,-0.71,11.93,2.21,143.82,133.13,191.35,208.35,206.1,WIN
2026-05-11 12:30:00,23900,PE,89.2,96.7,87.15,95,8229520,23916.4,16.0,1,AFTERNOON,60.7,17.3,53.1,87.63,89.65,-2.02,7.37,2.84,90.5,82.96,52.55,45.35,45.9,LOSS
2026-05-11 12:33:00,23950,CE,99.5,111.85,98.45,110.05,3514160,23932.15,18.0,1,AFTERNOON,78.7,17.0,49.1,109.9,110.69,-0.78,0.15,1.45,115.27,104.94,215.2,213.7,204.6,WIN
2026-05-11 12:33:00,23950,PE,119.7,120.35,106,107.35,3069300,23932.15,18.0,1,AFTERNOON,86.1,16.1,45.5,110.13,112.41,-2.28,2.78,1.42,115.4,105.3,43.25,43.55,45.85,LOSS
2026-05-11 12:36:00,23900,CE,137.2,142.35,115.2,116.7,4475250,23905.4,5.0,1,AFTERNOON,75.5,17.0,39.6,132.99,135.78,-2.79,16.29,1.78,142.74,128.13,210.7,209.65,187.2,WIN
2026-05-11 12:36:00,23900,PE,84.5,100.8,81.05,99.55,8676915,23905.4,5.0,1,AFTERNOON,76.2,17.0,55.5,89.51,90.12,-0.61,10.04,1.91,93.35,82.67,44.85,45.3,53.35,LOSS
2026-05-11 12:39:00,23950,CE,92.55,105.6,91.25,103.4,3188055,23930.7,19.0,1,AFTERNOON,75.6,20.1,46.4,105.83,108.52,-2.7,2.43,0.98,113.2,99.96,208.35,206.1,185.85,WIN
2026-05-11 12:39:00,23950,PE,125.4,126.8,109.4,111.5,3438825,23930.7,19.0,1,AFTERNOON,79.9,16.9,48.3,112.72,113.33,-0.61,1.22,1.12,119.39,105.77,45.35,45.9,53.8,LOSS
2026-05-11 12:42:00,23950,CE,103.4,125.45,103.4,120,6023550,23952.4,2.0,1,AFTERNOON,75.3,18.9,55.2,108.66,109.57,-0.91,11.34,1.8,115.65,100.65,213.7,204.6,202.85,WIN
2026-05-11 12:42:00,23950,PE,111.5,111.5,90.25,94.8,5397925,23952.4,2.0,1,AFTERNOON,78.6,16.7,40.8,109.13,111.65,-2.51,14.33,1.59,117.81,102.67,43.55,45.85,45.6,LOSS
2026-05-11 12:45:00,23950,CE,120,122,110.15,111.7,2852655,23944.25,6.0,1,AFTERNOON,70.0,17.8,50.7,109.27,109.76,-0.49,2.43,0.67,116.92,102.55,209.65,187.2,201.25,WIN
2026-05-11 12:45:00,23950,PE,94.8,103.6,93.6,102.15,3408925,23944.25,6.0,1,AFTERNOON,73.5,16.5,44.9,107.74,110.78,-3.05,5.59,0.82,114.97,100.85,45.3,53.35,45.55,LOSS
2026-05-11 12:48:00,23950,CE,111.7,116.15,108.3,113.85,1981915,23944.8,5.0,1,AFTERNOON,27.4,16.5,51.8,110.19,110.13,0.05,3.66,0.5,116.77,103.7,206.1,185.85,208.55,WIN
2026-05-11 12:48:00,23950,PE,102.15,104.6,98.1,99.7,2057900,23944.8,5.0,1,AFTERNOON,37.7,16.1,43.8,106.13,109.78,-3.65,6.43,0.52,112.89,100.3,45.9,53.8,43.45,LOSS
2026-05-11 12:51:00,23950,CE,113.9,120.25,110.8,111.6,2276235,23932.85,17.0,1,AFTERNOON,24.3,15.9,50.5,110.47,110.27,0.2,1.13,0.62,117.46,105.12,204.6,202.85,203.3,WIN
2026-05-11 12:51:00,23950,PE,100,102.5,94,101.65,2069470,23932.85,17.0,1,AFTERNOON,19.4,16.3,44.9,105.23,109.04,-3.8,3.58,0.55,110.81,99.04,45.85,45.6,45,LOSS
2026-05-11 12:54:00,23950,CE,111.6,115.85,107.4,115.65,2150590,23950.7,1.0,1,AFTERNOON,47.9,14.8,52.8,111.5,110.76,0.75,4.15,0.66,117.14,105.58,187.2,201.25,210.8,WIN
2026-05-11 12:54:00,23950,PE,101.65,105.35,98.2,98.45,1869140,23950.7,1.0,1,AFTERNOON,44.8,16.0,43.4,103.88,108.07,-4.2,5.43,0.57,109.72,98.87,53.35,45.55,42.75,LOSS
2026-05-11 12:57:00,23950,CE,115.65,117.65,109.35,109.65,1735110,23939.05,11.0,1,AFTERNOON,72.3,14.0,49.2,111.13,110.66,0.48,1.48,0.57,117.24,106.33,185.85,208.55,213.65,WIN
2026-05-11 12:57:00,23950,PE,98.45,103.65,97,102.9,1577615,23939.05,11.0,1,AFTERNOON,66.9,15.8,46.2,103.68,107.6,-3.92,0.78,0.53,108.51,98.5,53.8,43.45,42.25,LOSS
2026-05-11 13:00:00,23900,CE,137.75,140.05,132.55,134.25,2090140,23924.65,25.0,1,AFTERNOON,46.7,12.5,48.1,137.8,137.58,0.23,3.55,1.03,144.62,133.08,202.85,203.3,205,WIN
2026-05-11 13:00:00,23900,PE,80.1,83.3,78.1,81.9,3548350,23924.65,25.0,1,AFTERNOON,34.6,15.5,46.9,81.4,84.55,-3.15,0.5,1.07,84.91,77.18,45.6,45,44.4,LOSS
2026-05-11 13:03:00,23900,CE,133.7,135.1,118.15,119.3,4036630,23909.5,10.0,1,AFTERNOON,85.0,13.2,41.6,134.1,135.92,-1.81,14.8,2.15,142.71,130.1,201.25,210.8,214,WIN
2026-05-11 13:03:00,23900,PE,82.05,97,81.45,96.7,8327150,23909.5,10.0,1,AFTERNOON,94.2,15.8,56.3,84.46,85.66,-1.2,12.24,2.73,87.33,78.04,45.55,42.75,41.3,LOSS
2026-05-11 13:06:00,23950,CE,94.4,101.75,91.2,100.45,4147390,23934.5,16.0,1,AFTERNOON,57.3,14.6,45.0,105.85,108.14,-2.29,5.4,1.68,111.98,101.19,208.55,213.65,213.35,WIN
2026-05-11 13:06:00,23950,PE,121.85,125.65,111.15,112.45,4060355,23934.5,16.0,1,AFTERNOON,64.8,16.1,51.3,108.36,108.95,-0.58,4.09,1.62,113.87,102.15,43.45,42.25,41.75,LOSS
2026-05-11 13:09:00,23950,CE,100.45,111.9,100.4,107.8,4775485,23937.05,13.0,1,AFTERNOON,63.9,14.0,49.4,106.24,108.11,-1.87,1.56,1.68,111.96,101.04,203.3,205,220.55,WIN
2026-05-11 13:09:00,23950,PE,112.45,112.45,98.9,103.8,3904420,23937.05,13.0,1,AFTERNOON,63.8,15.1,46.8,107.45,108.48,-1.03,3.65,1.35,113.59,101.5,45,44.4,39.65,LOSS
2026-05-11 13:12:00,23950,CE,107.8,116.2,105.85,116.15,2316015,23945.95,4.0,1,AFTERNOON,80.7,13.1,53.9,108.22,108.84,-0.62,7.93,0.69,112.81,102.0,210.8,214,215.4,WIN
2026-05-11 13:12:00,23950,PE,103.8,104.15,95.8,96,1987960,23945.95,4.0,1,AFTERNOON,93.4,14.2,43.2,105.16,107.34,-2.18,9.16,0.6,111.7,100.36,42.75,41.3,40.3,LOSS
2026-05-11 13:15:00,23950,CE,116.15,116.9,111.85,112.1,2456025,23938.7,11.0,1,AFTERNOON,80.2,12.3,51.5,109.0,109.14,-0.14,3.1,0.71,113.63,103.97,213.65,213.35,224.1,WIN
2026-05-11 13:15:00,23950,PE,96,100.15,95.55,99.9,2005250,23938.7,11.0,1,AFTERNOON,84.8,13.4,45.5,104.11,106.67,-2.56,4.21,0.59,109.39,99.4,42.25,41.75,37.15,LOSS
2026-05-11 13:18:00,23950,CE,113.2,116.25,108.4,114.7,1792050,23940.4,10.0,1,AFTERNOON,19.1,11.7,53.0,110.14,109.64,0.5,4.56,0.51,114.15,104.86,205,220.55,248.2,WIN
2026-05-11 13:18:00,23950,PE,99.35,102.8,96.9,97.15,2000765,23940.4,10.0,1,AFTERNOON,37.3,12.6,44.2,102.72,105.8,-3.09,5.57,0.6,108.07,98.9,44.4,39.65,32.1,LOSS
2026-05-11 13:21:00,23950,CE,114.7,118.2,112.25,114.1,1854840,23947.75,2.0,1,AFTERNOON,10.1,10.8,52.6,110.93,110.05,0.88,3.17,0.6,114.96,106.33,214,215.4,239.5,WIN
2026-05-11 13:21:00,23950,PE,97.15,98.85,94.15,97.8,1878825,23947.75,2.0,1,AFTERNOON,13.8,11.9,44.6,101.73,105.07,-3.34,3.93,0.67,106.23,97.95,41.3,40.3,33.9,LOSS
2026-05-11 13:24:00,23950,CE,114.1,118.25,113.4,115.3,1641380,23948.55,1.0,1,AFTERNOON,24.7,10.1,53.3,111.8,110.53,1.28,3.5,0.62,115.62,107.75,213.35,224.1,231.4,WIN
2026-05-11 13:24:00,23950,PE,97.8,98.45,94.6,97.05,1373125,23948.55,1.0,1,AFTERNOON,19.5,11.3,44.2,100.8,104.35,-3.55,3.75,0.58,104.67,97.28,41.75,37.15,34.8,LOSS
2026-05-11 13:27:00,23950,CE,115.3,117.45,110.2,117.4,1638325,23947.6,2.0,1,AFTERNOON,29.0,9.8,54.6,112.92,111.15,1.77,4.48,0.81,115.98,108.24,220.55,248.2,241.4,WIN
2026-05-11 13:27:00,23950,PE,97.05,100.85,94.9,94.9,1639495,23947.6,2.0,1,AFTERNOON,36.1,10.6,42.9,99.62,103.49,-3.87,4.72,0.89,103.91,96.8,39.65,32.1,33.2,LOSS
2026-05-11 13:30:00,23950,CE,117.4,118.5,111.35,113.55,1909505,23948.45,2.0,1,AFTERNOON,53.8,9.3,51.7,113.05,111.37,1.68,0.5,1.02,116.49,108.86,215.4,239.5,228.25,WIN
2026-05-11 13:30:00,23950,PE,94.9,99.15,93.6,97.5,1950130,23948.45,2.0,1,AFTERNOON,46.8,9.9,44.9,99.19,102.94,-3.75,1.69,1.1,102.96,96.16,40.3,33.9,35.9,LOSS
2026-05-11 13:33:00,24000,CE,89.35,106.25,88.25,102.6,6320405,23980.45,20.0,1,AFTERNOON,73.6,10.9,60.5,91.85,89.18,2.67,10.75,2.39,94.97,86.18,224.1,231.4,219.65,WIN
2026-05-11 13:33:00,24000,PE,123.6,124.65,106,108.25,3065790,23980.45,20.0,1,AFTERNOON,82.3,10.4,38.1,122.03,127.63,-5.6,13.78,2.21,128.77,118.64,37.15,34.8,37.9,LOSS
2026-05-11 13:36:00,23950,CE,129.15,142.9,115.35,122.95,7359950,23959.1,9.0,1,AFTERNOON,22.5,11.7,56.4,117.54,113.86,3.68,5.41,3.17,124.4,110.61,248.2,241.4,224.05,WIN
2026-05-11 13:36:00,23950,PE,84.75,95.55,74.6,89.8,6361485,23959.1,9.0,1,AFTERNOON,24.1,12.1,41.7,95.08,100.29,-5.2,5.28,2.89,100.75,89.52,32.1,33.2,36.2,LOSS
2026-05-11 13:39:00,23950,CE,122.95,124.6,111.1,124.6,3606460,23968.3,18.0,1,AFTERNOON,12.2,12.6,57.3,118.95,114.83,4.12,5.65,1.05,124.44,110.71,239.5,228.25,226.7,WIN
2026-05-11 13:39:00,23950,PE,89.8,98.6,87.2,87.2,4357015,23968.3,18.0,1,AFTERNOON,22.8,12.9,40.3,93.51,99.1,-5.59,6.31,1.41,100.32,89.06,33.9,35.9,35.25,LOSS
2026-05-11 13:42:00,23950,CE,124.6,130.65,122.6,123.3,3379350,23974.75,25.0,1,AFTERNOON,16.1,13.9,56.3,119.82,115.6,4.22,3.48,0.89,125.68,113.09,231.4,219.65,218.7,WIN
2026-05-11 13:42:00,23950,PE,87.2,88.1,81.4,85.85,3067935,23974.75,25.0,1,AFTERNOON,20.1,14.1,39.6,91.98,97.89,-5.92,6.13,0.83,97.87,87.52,34.8,37.9,37.5,LOSS
2026-05-11 13:45:00,24000,CE,97.55,114.5,97.55,108.15,10417810,23983.2,17.0,1,AFTERNOON,62.5,16.3,63.0,97.35,92.81,4.55,10.8,1.43,102.69,90.8,241.4,224.05,207.3,WIN
2026-05-11 13:45:00,24000,PE,110.5,110.5,96.6,101.8,4626830,23983.2,17.0,1,AFTERNOON,62.6,15.2,36.3,114.09,121.8,-7.71,12.29,1.3,121.3,109.17,33.2,36.2,40.75,LOSS
2026-05-11 13:48:00,24000,CE,108.15,111.2,103.9,104,4957940,23977.9,22.0,1,AFTERNOON,56.8,18.1,59.1,98.68,93.82,4.86,5.32,0.56,104.39,93.42,228.25,226.7,198,WIN
2026-05-11 13:48:00,24000,PE,101.8,105.25,99.9,105.25,2779595,23977.9,22.0,1,AFTERNOON,64.5,16.7,38.8,112.33,120.3,-7.97,7.08,0.67,118.09,107.32,35.9,35.25,44.65,LOSS
2026-05-11 13:51:00,24000,CE,104,110.45,102.35,109.8,4439045,23990.3,10.0,1,AFTERNOON,71.6,19.5,62.6,100.91,95.28,5.63,8.89,0.52,105.6,95.21,219.65,218.7,199.6,WIN
2026-05-11 13:51:00,24000,PE,105.25,106,98.25,98.95,2796365,23990.3,10.0,1,AFTERNOON,81.3,18.3,36.0,109.65,118.36,-8.71,10.7,0.68,115.67,105.5,37.9,37.5,43.85,LOSS
2026-05-11 13:54:00,24000,CE,109.8,117.7,105,110.25,9432280,23982.7,17.0,1,AFTERNOON,3.5,21.4,62.9,102.77,96.64,6.14,7.48,1.42,108.02,97.17,224.05,207.3,199.25,WIN
2026-05-11 13:54:00,24000,PE,98.95,103.2,92.5,99.5,6393465,23982.7,17.0,1,AFTERNOON,5.1,20.1,36.4,107.62,116.64,-9.02,8.12,1.86,113.18,102.9,36.2,40.75,43.8,LOSS
2026-05-11 13:57:00,23950,CE,138,138,121.4,121.4,2209090,23959.55,10.0,1,LATE,100.0,21.5,50.8,127.73,121.9,5.82,6.33,0.66,136.12,122.37,226.7,198,196.95,WIN
2026-05-11 13:57:00,23950,PE,77.2,86.4,76.75,86.4,3869710,23959.55,10.0,1,LATE,95.3,21.4,44.3,84.39,91.24,-6.85,2.01,1.17,88.14,79.16,35.25,44.65,43.8,LOSS
2026-05-11 14:00:00,23950,CE,121.4,127.4,117.4,124,3119350,23965.4,15.0,1,LATE,26.0,21.3,52.3,126.98,122.1,4.89,2.98,1.0,134.38,121.37,218.7,199.6,192.6,WIN
2026-05-11 14:00:00,23950,PE,86.4,90.35,82.3,83.95,4747210,23965.4,15.0,1,LATE,30.4,21.4,42.8,84.3,90.58,-6.28,0.35,1.37,88.58,79.79,37.5,43.85,44.65,LOSS
2026-05-11 14:03:00,23950,CE,123.8,126.75,120,123.7,1268215,23967.95,18.0,1,LATE,1.5,21.2,52.1,126.33,122.24,4.08,2.63,0.47,132.85,121.1,207.3,199.25,189.8,WIN
2026-05-11 14:03:00,23950,PE,83.9,87.15,82,83.45,1884415,23967.95,18.0,1,LATE,8.7,21.4,42.4,84.13,89.93,-5.8,0.68,0.53,88.29,80.23,40.75,43.8,44.9,LOSS
2026-05-11 14:06:00,23950,CE,123.6,125.9,118.05,120.8,1721785,23968.35,18.0,1,LATE,35.7,20.8,50.1,125.22,122.11,3.11,4.42,0.67,131.46,120.49,198,196.95,198.7,WIN
2026-05-11 14:06:00,23950,PE,83.5,86.5,80.95,85.35,2543385,23968.35,18.0,1,LATE,33.3,21.5,44.2,84.37,89.51,-5.14,0.98,0.74,87.93,80.37,44.65,43.8,40.85,LOSS
2026-05-11 14:09:00,23950,CE,120.8,122.5,113.6,115.1,2159690,23955.95,6.0,1,LATE,64.0,20.0,46.3,123.2,121.47,1.72,8.1,0.87,129.67,119.11,199.6,192.6,184,WIN
2026-05-11 14:09:00,23950,PE,85.35,90.45,83.6,89,3274895,23955.95,6.0,1,LATE,53.3,20.9,47.5,85.3,89.47,-4.17,3.7,0.94,88.44,81.02,43.85,44.65,46,LOSS
2026-05-11 14:12:00,23950,CE,115.1,117.5,108.1,112.15,2508740,23952.35,2.0,1,LATE,31.4,18.6,44.4,120.99,120.63,0.36,8.84,1.2,127.24,116.91,199.25,189.8,182.85,WIN
2026-05-11 14:12:00,23950,PE,89.2,96.05,86.85,91.95,4883255,23952.35,2.0,1,LATE,29.9,19.6,50.1,86.63,89.69,-3.06,5.32,1.5,89.96,82.19,43.8,44.9,47.5,LOSS
2026-05-11 14:15:00,23950,CE,112.15,114.4,102,107.05,3657745,23947.0,3.0,1,LATE,41.1,17.9,41.3,118.2,119.39,-1.19,11.15,1.7,124.67,113.93,196.95,198.7,178.4,WIN
2026-05-11 14:15:00,23950,PE,91.95,102.5,90.05,96.5,7480005,23947.0,3.0,1,LATE,36.5,18.8,53.9,88.6,90.31,-1.71,7.9,2.16,92.47,83.76,43.8,40.85,48.25,LOSS
