timestamp,strike,type,open,high,low,close,volume,spot_ref,atm_distance,dte,session_block,body_pct,adx,rsi,ema9,ema21,ema_spread,ema9_gap,volume_ratio,ema9_high,ema9_low,fwd_3c,fwd_6c,fwd_9c,fwd_outcome
2026-05-05 10:30:00,23950,CE,53.3,59.1,52.3,55.55,6345625,23958.85,9.0,0,MORNING,33.1,39.5,30.3,70.32,95.61,-25.29,14.77,1.01,78.54,64.01,15.8,16.55,12.7,LOSS
2026-05-05 10:30:00,23950,PE,52.9,53.75,43.9,48.4,13045955,23958.85,9.0,0,MORNING,45.7,27.9,59.6,41.73,37.55,4.18,6.67,0.72,47.64,35.92,127.2,121.25,135.65,WIN
2026-05-05 10:33:00,23900,CE,85.2,87.85,69.15,69.15,4688255,23924.05,24.0,0,MORNING,85.8,39.7,28.3,96.16,124.9,-28.74,27.01,1.37,108.05,89.64,16.1,13.9,14.55,LOSS
2026-05-05 10:33:00,23900,PE,27.95,37.65,26.75,37.4,21744840,23924.05,24.0,0,MORNING,86.7,26.0,65.7,26.74,23.57,3.17,10.66,1.24,29.9,21.53,123.2,131.5,122.65,WIN
2026-05-05 10:36:00,23950,CE,44.05,50.4,41.45,49.55,11794510,23941.7,8.0,0,MORNING,61.5,40.9,30.8,61.9,87.13,-25.23,12.35,1.61,69.51,56.24,15.5,13.9,17.5,LOSS
2026-05-05 10:36:00,23950,PE,62.05,66.25,51.55,53,18948475,23941.7,8.0,0,MORNING,61.6,31.0,59.2,47.24,40.98,6.26,5.76,1.03,53.71,40.79,126.65,132.5,110.3,WIN
2026-05-05 10:39:00,23950,CE,48.8,51.1,42.95,45.3,6933290,23938.25,12.0,0,MORNING,42.9,41.5,29.8,58.58,83.33,-24.75,13.28,0.82,65.83,53.58,16.55,12.7,12.95,LOSS
2026-05-05 10:39:00,23950,PE,53,61.9,51.85,57.55,10063690,23938.25,12.0,0,MORNING,45.3,32.4,61.7,49.3,42.48,6.81,8.25,0.53,55.35,43.0,121.25,135.65,129.65,WIN
2026-05-05 10:42:00,23950,CE,45.55,49.35,44.45,46,6468865,23943.1,7.0,0,MORNING,9.2,42.1,30.2,56.07,79.93,-23.87,10.07,0.76,62.54,51.76,13.9,14.55,14.45,LOSS
2026-05-05 10:42:00,23950,PE,57.4,58.7,52.15,56.7,7745790,23943.1,7.0,0,MORNING,10.7,33.8,61.0,50.78,43.78,7.0,5.92,0.47,56.02,44.83,131.5,122.65,120.85,WIN
2026-05-05 10:45:00,23950,CE,46,49.35,44.5,46.5,6767215,23938.6,11.0,0,MORNING,10.3,42.6,30.5,54.15,76.89,-22.74,7.65,0.83,59.9,50.3,13.9,17.5,15.95,LOSS
2026-05-05 10:45:00,23950,PE,56.7,58,51.5,55.1,7852195,23938.6,11.0,0,MORNING,24.6,34.9,59.5,51.64,44.81,6.84,3.46,0.57,56.41,46.16,132.5,110.3,117.45,WIN
2026-05-05 10:48:00,23950,CE,47.1,50.7,45.95,49.5,6182280,23946.5,4.0,0,MORNING,50.5,42.9,32.4,53.22,74.4,-21.18,3.72,0.75,58.06,49.43,12.7,12.95,18.75,LOSS
2026-05-05 10:48:00,23950,PE,54.3,56.15,49.25,51.15,7034040,23946.5,4.0,0,MORNING,45.7,35.5,56.0,51.54,45.38,6.16,0.39,0.55,56.36,46.78,135.65,129.65,106.45,WIN
