date,entry_time,exit_time,symbol,direction,strike,entry_price,exit_price,pnl_pts,pnl_rs,gross_pnl_rs,net_pnl_rs,peak_pnl,exit_reason,dte,candles_held,session,sl_pts,vix_at_entry,entry_mode,bias,hourly_rsi,brokerage,stt,exchange_charges,gst,stamp_duty,total_charges,num_exit_orders,qty_exited,entry_slippage,exit_slippage,lot_id,entry_ema9_high,entry_ema9_low,exit_ema9_high,exit_ema9_low,entry_band_position,exit_band_position,entry_body_pct,xleg_signal,xleg_other_close,xleg_other_ema9l,xleg_other_dying,xleg_other_margin,spike_close,spike_target,spike_fill,spike_wait_used
2026-04-24,11:36:35,11:37:41,NIFTY26APR23950PE,PE,23950,167.6,172.55,4.95,643.5,643.5,553.93,6.1,FORCE_EXIT,0,1,,0,19.2,EMA9_BREAKOUT,,,40.0,14.02,23.44,11.42,0.65,89.57,1,130,0,0,ALL,173.58,164.58,173.58,164.58,,IN,78.0,,,,,,,,,
2026-04-24,11:43:36,11:48:15,NIFTY26APR23900PE,PE,23950,146.75,153.35,6.6,858.0,858.0,773.33,6.7,FORCE_EXIT,0,6,,0,19.2,EMA9_BREAKOUT,,,40.0,12.46,20.68,10.92,0.57,84.67,1,130,0,0,ALL,149.33,141.83,149.33,141.83,,ABOVE,43.1,,,,,,,,,
2026-04-24,12:09:39,12:14:32,NIFTY26APR23900CE,CE,23900,189.7,195.76,6.06,787.8,787.8,692.56,10.1,VISHAL_TRAIL,0,6,,0,19.2,EMA9_BREAKOUT,,,40.0,15.91,26.56,11.98,0.74,95.24,1,130,0,0,ALL,189.66,182.47,189.66,182.47,,ABOVE,51.8,,,,,,,,,
2026-04-24,12:21:35,12:24:30,NIFTY26APR23900PE,PE,23900,149.65,155.74,6.09,791.7,791.7,706.4,10.15,VISHAL_TRAIL,0,4,,0,19.2,EMA9_BREAKOUT,,,40.0,12.65,21.04,10.99,0.58,85.3,1,130,0,0,ALL,152.99,145.3,152.99,145.3,,ABOVE,93.4,,,,,,,,,
2026-04-24,12:39:35,12:43:33,NIFTY26APR23900CE,CE,23900,187.15,176.75,-10.4,-1352.0,-1352.0,-1443.92,0.0,EMERGENCY_SL,0,5,,0,19.2,EMA9_BREAKOUT,,,40.0,14.36,25.07,11.71,0.73,91.92,1,130,0,0,ALL,186.83,178.23,186.83,178.23,,BELOW,72.5,,,,,,,,,
2026-04-24,12:45:35,12:48:01,NIFTY26APR23900PE,PE,23900,164.65,154.5,-10.15,-1319.5,-1319.5,-1405.88,0.0,EMERGENCY_SL,0,4,,0,19.3,EMA9_BREAKOUT,,,40.0,12.55,21.99,11.16,0.64,86.38,1,130,0,0,ALL,161.14,150.72,161.14,150.72,,IN,93.2,,,,,,,,,
2026-04-24,12:51:36,13:01:41,NIFTY26APR23900CE,CE,23900,184.55,174.3,-10.25,-1332.5,-1332.5,-1423.8,3.9,EMERGENCY_SL,0,11,,0,19.3,EMA9_BREAKOUT,,,40.0,14.16,24.72,11.65,0.72,91.3,1,130,0,0,ALL,184.97,176.22,184.97,176.22,,BELOW,68.8,,,,,,,,,
2026-04-24,13:03:35,13:10:02,NIFTY26APR23900PE,PE,23900,162.3,168.72,6.42,834.6,834.6,746.1,10.7,VISHAL_TRAIL,0,8,,0,19.4,EMA9_BREAKOUT,,,40.0,13.71,22.81,11.31,0.63,88.5,1,130,0,0,ALL,159.4,149.84,159.4,149.84,,ABOVE,91.4,,,,,,,,,
2026-04-24,13:33:36,13:38:55,NIFTY26APR23850PE,PE,23850,154.9,161.08,6.18,803.4,803.4,716.78,10.3,VISHAL_TRAIL,0,6,,0,19.6,EMA9_BREAKOUT,,,40.0,13.09,21.77,11.12,0.6,86.62,1,130,0,0,ALL,152.74,144.07,152.74,144.07,,ABOVE,82.1,,,,,,,,,
2026-04-24,13:48:36,14:06:08,NIFTY26APR23850CE,CE,23850,184.4,174.25,-10.15,-1319.5,-1319.5,-1410.79,5.5,EMERGENCY_SL,0,19,,0,19.8,EMA9_BREAKOUT,,,40.0,14.16,24.71,11.65,0.72,91.29,1,130,0,0,ALL,187.12,177.92,187.12,177.92,,BELOW,86.8,,,,,,,,,
2026-04-24,14:18:35,14:22:31,NIFTY26APR23850CE,CE,23850,188.4,194.4,6.0,780.0,780.0,685.11,10.0,VISHAL_TRAIL,0,5,,0,19.5,EMA9_BREAKOUT,,,40.0,15.79,26.37,11.95,0.73,94.89,1,130,0,0,ALL,185.03,177.04,185.03,177.04,,ABOVE,72.2,,,,,,,,,
2026-04-24,15:03:35,15:05:30,NIFTY26APR23900PE,PE,23900,166.65,177.71,11.06,1437.8,1437.8,1347.47,15.8,VISHAL_TRAIL,0,3,,0,19.7,EMA9_BREAKOUT,,,40.0,14.44,23.73,11.47,0.65,90.33,1,130,0,0,ALL,166.23,156.27,166.23,156.27,,ABOVE,62.0,,,,,,,,,
2026-04-27,09:35:35,09:37:04,NIFTY26APR24000CE,CE,24000,146.55,136.35,-10.2,-1326.0,-1326.0,-1407.89,0.2,EMERGENCY_SL,0,3,,0,19.0,EMA9_BREAKOUT,,,40.0,11.08,19.49,10.71,0.57,81.89,1,130,0,0,ALL,160.7,142.93,160.7,142.93,IN,BELOW,45.9,,,,,,,,,
2026-04-27,09:51:35,10:04:59,NIFTY26APR24100CE,CE,24100,118.25,107.65,-10.6,-1378.0,-1378.0,-1452.8,7.9,EMERGENCY_SL,0,14,,0,18.8,EMA9_BREAKOUT,,,40.0,8.75,15.56,10.0,0.46,74.8,1,130,0,0,ALL,106.61,92.37,106.61,92.37,ABOVE,ABOVE,71.2,,,,,,,,,
2026-04-27,10:10:35,10:14:54,NIFTY26APR24150CE,CE,24150,89.95,77.85,-12.1,-1573.0,-1573.0,-1640.54,1.55,EMERGENCY_SL,0,6,,0,18.8,EMA9_BREAKOUT,,,40.0,6.33,11.56,9.28,0.35,67.54,1,130,0,0,ALL,92.88,82.4,92.57,82.73,IN,BELOW,41.9,,,,,,,,,
2026-04-27,10:24:35,10:30:00,NIFTY26APR24050PE,PE,24050,91.95,97.8,5.85,760.5,760.5,689.55,9.75,VISHAL_TRAIL,0,7,,0,18.7,EMA9_BREAKOUT,,,40.0,7.95,13.07,9.55,0.36,70.95,1,130,0,0,ALL,92.59,81.77,92.59,81.77,IN,ABOVE,57.6,,,,,,,,,
2026-04-27,10:35:36,10:42:34,NIFTY26APR24000PE,PE,24000,92.9,82.75,-10.15,-1319.5,-1319.5,-1388.08,3.4,EMERGENCY_SL,0,8,,0,18.8,EMA9_BREAKOUT,,,40.0,6.72,12.1,9.38,0.36,68.58,1,130,0,0,ALL,79.39,67.58,79.39,67.58,ABOVE,ABOVE,85.0,,,,,,,,,
2026-04-27,10:51:35,11:00:00,NIFTY26APR24050CE,CE,24050,128.0,133.13,5.13,666.9,666.9,587.12,8.55,VISHAL_TRAIL,0,10,,0,18.5,EMA9_BREAKOUT,,,40.0,10.82,17.99,10.44,0.5,79.78,1,130,0,0,ALL,120.84,109.19,120.84,109.19,ABOVE,ABOVE,89.2,,,,,,,,,
2026-04-27,11:09:35,11:12:54,NIFTY26APR24050PE,PE,24050,105.4,95.25,-10.15,-1319.5,-1319.5,-1391.19,5.75,EMERGENCY_SL,0,4,,0,18.5,EMA9_BREAKOUT,,,40.0,7.74,13.82,9.69,0.41,71.69,1,130,0,0,ALL,97.17,86.58,97.17,86.58,ABOVE,IN,93.1,,,,,,,,,
2026-04-27,11:18:35,11:20:39,NIFTY26APR24050CE,CE,24050,123.2,113.1,-10.1,-1313.0,-1313.0,-1389.11,1.4,EMERGENCY_SL,0,3,,0,18.5,EMA9_BREAKOUT,,,40.0,9.19,16.28,10.13,0.48,76.11,1,130,0,0,ALL,121.76,109.75,121.76,109.75,ABOVE,IN,73.1,,,,,,,,,
2026-04-27,11:27:36,11:33:00,NIFTY26APR24050PE,PE,24050,98.8,105.88,7.08,920.4,920.4,847.54,11.8,VISHAL_TRAIL,0,7,,0,18.7,EMA9_BREAKOUT,,,40.0,8.6,14.1,9.74,0.39,72.86,1,130,0,0,ALL,96.07,85.31,96.07,85.31,ABOVE,ABOVE,93.6,,,,,,,,,
2026-04-27,11:38:35,11:45:00,NIFTY26APR24000PE,PE,24000,98.3,112.81,14.51,1886.3,1886.3,1812.35,19.35,VISHAL_TRAIL,0,8,,0,19.1,EMA9_BREAKOUT,,,40.0,9.17,14.55,9.82,0.38,73.95,1,130,0,0,ALL,84.43,73.01,84.43,73.01,ABOVE,ABOVE,55.2,,,,,,,,,
2026-04-27,12:00:35,12:16:37,NIFTY26APR24050CE,CE,24050,100.0,104.1,4.1,533.0,533.0,460.33,4.5,FORCE_EXIT,0,17,,0,18.8,EMA9_BREAKOUT,,,40.0,8.46,14.06,9.73,0.39,72.67,1,130,0,0,ALL,97.17,88.39,97.17,88.39,ABOVE,ABOVE,74.6,,,,,,,,,
2026-04-27,12:24:35,12:31:57,NIFTY26APR24050CE,CE,24050,102.3,107.88,5.58,725.4,725.4,651.91,9.3,VISHAL_TRAIL,0,9,,0,18.8,FAST,,,40.0,8.77,14.48,9.81,0.4,73.49,1,130,0,0,ALL,103.16,95.57,105.56,97.83,IN,ABOVE,74.5,,,,,,,,,
2026-04-27,12:37:35,12:50:53,NIFTY26APR24100CE,CE,24100,97.2,87.05,-10.15,-1319.5,-1319.5,-1389.14,2.6,EMERGENCY_SL,0,15,,0,18.7,EMA9_BREAKOUT,,,40.0,7.07,12.69,9.48,0.38,69.64,1,130,0,0,ALL,86.16,78.03,89.81,80.87,ABOVE,IN,87.5,,,,,,,,,
2026-04-27,12:56:35,12:56:56,NIFTY26APR24050CE,CE,24050,121.1,110.5,-10.6,-1378.0,-1378.0,-1453.51,0.0,EMERGENCY_SL,0,1,,0,18.7,EMA9_BREAKOUT,,,40.0,8.98,15.96,10.07,0.47,75.51,1,130,0,0,ALL,119.79,109.91,119.79,109.91,ABOVE,IN,62.0,,,,,,,,,
2026-04-27,13:03:35,13:09:57,NIFTY26APR24100CE,CE,24100,94.85,94.85,0.0,0.0,0.0,-70.72,5.0,VISHAL_TRAIL,0,7,,0,18.6,EMA9_BREAKOUT,,,40.0,7.71,13.07,9.55,0.37,70.72,1,130,0,0,ALL,93.26,85.33,93.26,85.33,ABOVE,ABOVE,86.9,,,,,,,,,
2026-04-27,13:15:35,13:24:00,NIFTY26APR24100CE,CE,24100,102.85,110.53,7.68,998.4,998.4,924.44,12.8,VISHAL_TRAIL,0,10,,0,18.6,EMA9_BREAKOUT,,,40.0,8.98,14.7,9.85,0.4,73.96,1,130,0,0,ALL,97.82,87.72,97.82,87.72,ABOVE,ABOVE,82.4,,,,,,,,,
2026-04-27,13:31:35,13:36:00,NIFTY26APR24100CE,CE,24100,105.3,110.28,4.98,647.4,647.4,573.28,8.3,VISHAL_TRAIL,0,6,,0,18.6,FAST,,,40.0,8.96,14.85,9.87,0.41,74.12,1,130,0,0,ALL,106.89,96.7,106.89,96.7,IN,ABOVE,52.4,,,,,,,,,
2026-04-27,13:42:35,13:50:02,NIFTY26APR24100CE,CE,24100,111.7,101.7,-10.0,-1300.0,-1300.0,-1373.28,3.15,EMERGENCY_SL,0,9,,0,18.4,EMA9_BREAKOUT,,,40.0,8.26,14.7,9.85,0.44,73.28,1,130,0,0,ALL,109.56,100.16,109.56,100.16,ABOVE,IN,93.6,,,,,,,,,
2026-04-27,13:52:35,13:57:00,NIFTY26APR24100PE,PE,24100,90.9,87.3,-3.6,-468.0,-468.0,-537.15,0.0,FLAT_2X,0,6,,0,18.4,EMA9_BREAKOUT,,,40.0,7.09,12.28,9.41,0.35,69.15,1,130,0,0,ALL,92.39,83.96,92.39,83.96,IN,IN,90.2,,,,,,,,,
2026-04-27,13:58:35,14:03:00,NIFTY26APR24100CE,CE,24100,110.35,106.75,-3.6,-468.0,-468.0,-541.98,0.25,FLAT_2X,0,6,,0,18.4,FAST,,,40.0,8.67,14.96,9.89,0.43,73.98,1,130,0,0,ALL,110.68,101.5,110.68,101.5,IN,IN,97.3,,,,,,,,,
2026-04-27,14:03:35,14:09:00,NIFTY26APR24100PE,PE,24100,87.85,84.5,-3.35,-435.5,-435.5,-503.94,3.7,FLAT_2X,0,6,,0,18.4,FAST,,,40.0,6.87,11.87,9.34,0.34,68.44,1,130,0,0,ALL,90.85,83.78,90.85,83.78,IN,IN,86.8,,,,,,,,,
2026-04-27,14:11:38,14:15:00,NIFTY26APR24100CE,CE,24100,107.75,108.75,1.0,130.0,130.0,55.9,9.6,FLAT_2X,0,5,,0,18.4,FAST,,,40.0,8.84,14.92,9.89,0.42,74.1,1,130,0,0,ALL,110.71,102.25,110.71,102.25,IN,IN,74.7,FAIL,89.3,83.59,False,5.71,,,,
2026-04-27,14:21:57,14:31:38,NIFTY26APR24100PE,PE,24100,86.9,89.9,3.0,390.0,390.0,320.77,8.25,VISHAL_TRAIL,0,13,,0,18.6,EMA9_BREAKOUT,,,40.0,7.3,12.18,9.39,0.34,69.23,1,130,0,0,ALL,89.5,82.58,90.52,83.89,IN,IN,48.6,NA,0.0,0.0,False,0.0,,,,
2026-04-27,14:31:38,14:33:00,NIFTY26APR24100PE,PE,24100,89.8,89.8,0.0,0.0,0.0,-69.47,14.4,FLAT_2X,0,2,,0,18.6,REENTRY,,,40.0,7.3,12.37,9.43,0.35,69.47,1,130,0,0,ALL,90.77,84.55,90.77,84.55,IN,IN,2.2,NA,0.0,0.0,False,0.0,,,,
2026-04-27,14:39:36,14:44:23,NIFTY26APR24150CE,CE,24150,73.9,76.9,3.0,390.0,390.0,323.98,8.0,VISHAL_TRAIL,0,7,,0,18.6,EMA9_BREAKOUT,,,40.0,6.25,10.39,9.07,0.29,66.02,1,130,0,0,ALL,80.39,72.31,79.7,71.71,IN,IN,43.3,NA,0.0,0.0,False,0.0,,,,
2026-04-27,14:44:35,14:51:00,NIFTY26APR24150CE,CE,24150,76.35,79.1,2.75,357.5,357.5,290.91,6.9,FLAT_2X,0,7,,0,18.6,REENTRY,,,40.0,6.43,10.71,9.13,0.3,66.59,1,130,0,0,ALL,79.7,71.71,79.7,71.71,IN,IN,41.2,FAIL,90.4,87.94,False,2.46,,,,
2026-04-27,14:54:35,15:09:00,NIFTY26APR24150CE,CE,24150,81.05,75.0,-6.05,-786.5,-786.5,-852.81,7.65,FLAT_2X,0,16,,0,18.4,REENTRY,,,40.0,6.09,10.75,9.13,0.32,66.31,1,130,0,0,ALL,80.89,73.72,83.94,75.42,ABOVE,BELOW,59.1,NA,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2026-04-28,09:36:36,09:40:44,NIFTY26APR24100PE,PE,24100,59.3,49.2,-10.1,-1313.0,-1313.0,-1373.27,0.85,EMERGENCY_SL,0,5,,0,17.9,EMA9_BREAKOUT,NEUTRAL,49.6,40.0,4.0,7.48,8.55,0.23,60.27,1,130,0,0,ALL,73.89,57.5,73.89,57.5,IN,BELOW,47.7,PASS,50.9,59.96,True,-9.06,65.75,63.75,59.3,0.0
2026-04-28,09:42:48,09:48:00,NIFTY26APR24100CE,CE,24100,63.0,79.95,16.95,2203.5,2203.5,2137.91,21.95,VISHAL_TRAIL,0,7,,0,17.8,EMA9_BREAKOUT,NEUTRAL,49.6,40.0,6.5,9.85,8.97,0.25,65.59,1,130,0,0,ALL,73.5,56.65,73.5,56.65,IN,ABOVE,42.0,PASS,46.05,54.11,True,-8.06,65.75,63.75,63.0,11.0
2026-04-28,09:48:37,09:52:24,NIFTY26APR24100CE,CE,24100,68.3,58.2,-10.1,-1313.0,-1313.0,-1375.51,1.95,EMERGENCY_SL,0,4,,0,17.8,REENTRY,NEUTRAL,49.6,40.0,4.73,8.72,8.77,0.27,62.51,1,130,0,0,ALL,75.67,60.47,75.67,60.47,ABOVE,BELOW,40.0,PASS,57.95,72.19,True,-14.24,70.85,68.85,68.3,2.0
2026-04-28,09:52:35,09:57:00,NIFTY26APR24100CE,CE,24100,58.35,66.35,8.0,1040.0,1040.0,977.02,15.55,VISHAL_TRAIL,0,5,,0,17.8,REENTRY,NEUTRAL,49.6,40.0,5.39,8.59,8.75,0.23,62.98,1,130,0,0,ALL,76.19,60.4,76.19,60.4,IN,IN,84.3,PASS,43.7,45.04,True,-1.34,76.85,74.85,58.35,0.0
2026-04-28,10:03:14,10:35:08,NIFTY26APR24150CE,CE,24150,49.2,39.1,-10.1,-1313.0,-1313.0,-1370.75,6.75,EMERGENCY_SL,0,33,,0,17.5,EMA9_BREAKOUT,NEUTRAL,53.5,40.0,3.18,6.08,8.29,0.19,57.75,1,130,0,0,ALL,48.5,37.77,48.5,37.77,ABOVE,IN,71.8,PASS,43.75,58.12,True,-14.37,51.6,49.6,49.2,38.0
2026-04-28,10:36:42,10:48:00,NIFTY26APR24150PE,PE,24150,47.55,52.55,5.0,650.0,650.0,590.19,13.45,VISHAL_TRAIL,0,13,,0,17.4,EMA9_BREAKOUT,NEUTRAL,53.5,40.0,4.27,6.9,8.44,0.19,59.81,1,130,0,0,ALL,47.42,38.95,47.42,38.95,ABOVE,ABOVE,73.1,PASS,35.8,41.92,True,-6.12,49.55,47.55,47.55,6.0
2026-04-28,10:57:11,11:02:50,NIFTY26APR24150CE,CE,24150,48.7,38.55,-10.15,-1319.5,-1319.5,-1377.12,0.4,EMERGENCY_SL,0,6,,0,17.3,FAST,NEUTRAL,54.6,40.0,3.13,6.01,8.28,0.19,57.62,1,130,0,0,ALL,43.36,37.21,43.36,37.21,ABOVE,IN,62.2,PASS,26.75,36.98,True,-10.23,50.9,48.9,48.7,34.0
2026-04-28,11:02:51,11:11:59,NIFTY26APR24150CE,CE,24150,38.8,28.6,-10.2,-1326.0,-1326.0,-1381.16,4.1,EMERGENCY_SL,0,9,,0,17.4,REENTRY,NEUTRAL,54.6,40.0,2.32,4.64,8.04,0.15,55.16,1,130,0,0,ALL,46.54,39.22,46.54,39.22,ABOVE,BELOW,68.5,PASS,27.0,34.93,True,-7.93,51.75,49.75,38.8,0.0
2026-04-28,11:48:49,11:54:34,NIFTY26APR24100PE,PE,24100,52.2,55.2,3.0,390.0,390.0,329.37,8.0,VISHAL_TRAIL,0,7,,0,17.7,EMA9_BREAKOUT,NEUTRAL,46.4,40.0,4.49,7.4,8.53,0.2,60.63,1,130,0,0,ALL,58.85,45.89,58.85,45.89,IN,IN,50.4,PASS,27.15,30.65,True,-3.5,54.3,52.3,52.2,14.0
2026-04-28,11:57:35,12:00:19,NIFTY26APR24100PE,PE,24100,53.6,68.0,14.4,1872.0,1872.0,1809.15,14.9,FORCE_EXIT,0,4,,0,17.9,REENTRY,NEUTRAL,44.7,40.0,5.53,8.38,8.71,0.21,62.85,1,130,0,0,ALL,59.45,48.76,59.45,48.76,ABOVE,ABOVE,39.4,PASS,23.45,27.51,True,-4.06,59.75,57.75,53.6,0.0
2026-04-28,12:07:38,12:14:16,NIFTY26APR24050PE,PE,24050,51.15,40.85,-10.3,-1339.0,-1339.0,-1397.21,0.0,EMERGENCY_SL,0,4,,0,17.9,FAST,NEUTRAL,43.3,40.0,3.32,6.34,8.34,0.2,58.21,1,130,0,0,ALL,41.46,31.22,44.06,34.23,ABOVE,IN,46.8,NA,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
2026-04-28,12:24:48,12:30:51,NIFTY26APR24000PE,PE,24000,32.4,27.4,-5.0,-650.0,-650.0,-704.43,5.0,VISHAL_TRAIL,0,7,,0,18.1,EMA9_BREAKOUT,NEUTRAL,43.3,40.0,2.23,4.12,7.94,0.13,54.43,1,130,0,0,ALL,28.54,19.06,28.54,19.06,ABOVE,IN,63.3,PASS,37.8,54.97,True,-17.17,36.8,33.3,32.4,8.0
2026-04-28,12:34:16,12:35:41,NIFTY26APR24000PE,PE,24000,39.7,29.65,-10.05,-1306.5,-1306.5,-1361.91,0.6,EMERGENCY_SL,0,2,,0,18.1,REENTRY,NEUTRAL,43.3,40.0,2.41,4.78,8.06,0.15,55.41,1,130,0,0,ALL,34.44,23.44,34.44,23.44,ABOVE,IN,72.3,PASS,31.45,44.77,True,-13.32,43.25,39.85,39.7,41.0
2026-04-28,12:38:26,12:44:08,NIFTY26APR24000CE,CE,24000,37.85,40.85,3.0,390.0,390.0,332.92,8.1,VISHAL_TRAIL,0,7,,0,18.1,EMA9_BREAKOUT,NEUTRAL,43.3,40.0,3.32,5.42,8.18,0.15,57.08,1,130,0,0,ALL,54.22,41.91,54.22,41.91,IN,BELOW,74.7,FAIL,29.8,24.39,False,5.41,42.6,37.88,37.85,49.0
2026-04-28,13:01:35,13:03:53,NIFTY26APR24000PE,PE,24000,31.1,20.95,-10.15,-1319.5,-1319.5,-1372.77,0.75,EMERGENCY_SL,0,3,,0,17.8,EMA9_BREAKOUT,NEUTRAL,42.4,40.0,1.7,3.59,7.85,0.12,53.27,1,130,0,0,ALL,31.84,24.16,31.84,24.16,ABOVE,BELOW,63.8,PASS,33.2,39.8,True,-6.6,34.7,31.18,31.1,57.0
2026-04-28,13:04:56,13:18:03,NIFTY26APR24050CE,CE,24050,17.5,20.5,3.0,390.0,390.0,337.97,8.1,VISHAL_TRAIL,0,15,,0,17.9,EMA9_BREAKOUT,NEUTRAL,42.4,40.0,1.67,2.62,7.67,0.07,52.03,1,130,0,0,ALL,22.99,17.56,22.99,17.56,IN,IN,78.1,FAIL,54.75,50.1,False,4.65,18.15,17.56,17.5,2.0
2026-04-28,13:21:50,13:24:37,NIFTY26APR24050PE,PE,24050,45.0,35.0,-10.0,-1300.0,-1300.0,-1356.73,0.0,EMERGENCY_SL,0,4,,0,17.9,EMA9_BREAKOUT,NEUTRAL,42.4,40.0,2.84,5.51,8.19,0.18,56.73,1,130,0,0,ALL,55.23,43.29,55.23,43.29,IN,BELOW,68.5,PASS,17.15,17.52,True,-0.37,53.3,45.2,45.0,15.0
2026-04-28,13:37:17,13:40:44,NIFTY26APR24000PE,PE,24000,44.75,33.4,-11.35,-1475.5,-1475.5,-1531.94,5.7,EMERGENCY_SL,0,4,,0,18.0,EMA9_BREAKOUT,NEUTRAL,42.4,40.0,2.71,5.38,8.17,0.17,56.44,1,130,0,0,ALL,33.55,21.01,33.55,21.01,ABOVE,IN,97.2,PASS,18.55,34.78,True,-16.23,57.75,45.33,44.75,35.0
2026-04-28,13:44:42,13:53:31,NIFTY26APR24000CE,CE,24000,28.55,31.55,3.0,390.0,390.0,335.23,8.7,VISHAL_TRAIL,0,10,,0,18.1,EMA9_BREAKOUT,NEUTRAL,42.4,40.0,2.56,4.14,7.95,0.11,54.77,1,130,0,0,ALL,41.46,28.87,41.46,28.87,IN,IN,59.3,FAIL,31.65,25.53,False,6.12,29.25,28.87,28.55,5.0
2026-04-28,13:54:38,14:03:00,NIFTY26APR24000CE,CE,24000,30.9,38.9,8.0,1040.0,1040.0,983.83,18.15,VISHAL_TRAIL,0,10,,0,18.0,REENTRY,NEUTRAL,41.3,40.0,3.16,4.81,8.07,0.12,56.17,1,130,0,0,ALL,36.3,25.69,36.3,25.69,IN,ABOVE,64.6,PASS,24.1,26.14,True,-2.04,32.95,31.18,30.9,3.0
2026-04-28,14:06:42,14:12:00,NIFTY26APR24000PE,PE,24000,27.8,32.8,5.0,650.0,650.0,595.08,12.05,VISHAL_TRAIL,0,7,,0,18.1,EMA9_BREAKOUT,NEUTRAL,41.3,40.0,2.67,4.18,7.95,0.11,54.92,1,130,0,0,ALL,33.79,22.98,33.79,22.98,IN,IN,59.8,PASS,22.95,25.58,True,-2.63,30.95,28.25,27.8,7.0
2026-04-28,14:26:21,14:30:48,NIFTY26APR24000CE,CE,24000,21.4,24.4,3.0,390.0,390.0,337.0,8.35,VISHAL_TRAIL,0,5,,0,18.1,EMA9_BREAKOUT,NEUTRAL,41.3,40.0,1.98,3.16,7.77,0.08,53.0,1,130,0,0,ALL,27.43,18.04,27.43,18.04,IN,IN,63.7,PASS,21.55,25.33,True,-3.78,24.65,21.95,21.4,44.0
2026-04-28,15:03:57,15:09:00,NIFTY26APR24000PE,PE,24000,5.55,10.55,5.0,650.0,650.0,600.61,12.7,VISHAL_TRAIL,0,7,,0,18.1,EMA9_BREAKOUT,NEUTRAL,45.0,40.0,0.86,1.11,7.4,0.02,49.39,1,130,0,0,ALL,10.56,4.86,10.56,4.86,IN,IN,83.2,PASS,8.15,21.62,True,-13.47,10.1,6.58,5.55,21.0
